geo_code,geo_lat,geo_lon
1041,18.984375,97.734375
1042,18.984375,-89.296875
1043,18.984375,-96.328125
1044,18.984375,-66.796875
1045,18.984375,-99.140625
1046,18.984375,100.546875
1047,18.984375,-93.515625
1048,18.984375,-65.390625
1049,18.984375,-94.921875
1050,18.984375,120.234375
1051,18.984375,-90.703125
1052,18.984375,-101.953125
1053,18.984375,-100.546875
1054,18.984375,-97.734375
1055,18.984375,-92.109375
1056,18.984375,73.828125
1057,18.984375,-69.609375
1058,18.984375,-87.890625
1059,18.984375,72.421875
1060,18.984375,-103.359375
1061,18.984375,83.671875
1062,18.984375,101.953125
1063,18.984375,-155.390625
1064,18.984375,-104.765625
1065,18.984375,76.640625
1066,18.984375,-71.015625
1067,20.390625,-101.953125
1068,20.390625,99.140625
1069,20.390625,-155.390625
1070,20.390625,-99.140625
1071,20.390625,-103.359375
1072,20.390625,-100.546875
1073,20.390625,100.546875
1074,20.390625,-96.328125
1075,20.390625,-97.734375
1076,20.390625,97.734375
1077,20.390625,-90.703125
1078,20.390625,-89.296875
1079,20.390625,-87.890625
1080,20.390625,101.953125
1081,20.390625,75.234375
1082,20.390625,73.828125
1083,2.109375,-72.421875
1084,2.109375,-59.765625
1085,2.109375,113.203125
1086,3.515625,101.953125
1087,3.515625,104.765625
1088,3.515625,-61.171875
1089,3.515625,117.421875
1090,3.515625,99.140625
1091,3.515625,103.359375
1092,3.515625,-75.234375
1093,3.515625,97.734375
1094,3.515625,-76.640625
1095,3.515625,111.796875
1096,20.390625,-104.765625
1097,20.390625,-106.171875
1098,20.390625,86.484375
1099,20.390625,-86.484375
1100,20.390625,-156.796875
1101,20.390625,78.046875
1102,20.390625,92.109375
1103,21.796875,-100.546875
1104,21.796875,-101.953125
1105,21.796875,79.453125
1106,21.796875,-86.484375
1107,21.796875,-97.734375
1108,21.796875,-99.140625
1109,21.796875,-103.359375
1110,21.796875,-104.765625
1111,21.796875,-89.296875
1112,21.796875,-158.203125
1113,21.796875,76.640625
1114,21.796875,82.265625
1115,21.796875,92.109375
1116,21.796875,-87.890625
1117,21.796875,71.015625
1118,21.796875,89.296875
1119,21.796875,-159.609375
1120,21.796875,120.234375
1121,21.796875,90.703125
1122,21.796875,121.640625
1123,21.796875,114.609375
1124,21.796875,113.203125
1125,21.796875,75.234375
1126,21.796875,87.890625
1127,23.203125,120.234375
1128,23.203125,114.609375
1129,23.203125,-100.546875
1130,23.203125,-99.140625
1131,23.203125,89.296875
1132,23.203125,92.109375
1133,23.203125,-97.734375
1134,23.203125,87.890625
1135,23.203125,90.703125
1136,23.203125,-101.953125
1137,23.203125,75.234375
1138,23.203125,121.640625
1139,23.203125,-103.359375
1140,23.203125,-106.171875
1141,23.203125,-110.390625
1142,23.203125,72.421875
1143,23.203125,54.140625
1144,23.203125,78.046875
1145,23.203125,-104.765625
1146,23.203125,118.828125
1147,23.203125,79.453125
1148,23.203125,-107.578125
1149,24.609375,120.234375
1150,24.609375,90.703125
1151,24.609375,121.640625
1152,24.609375,-99.140625
1153,24.609375,-106.171875
1154,24.609375,89.296875
1155,24.609375,-104.765625
1156,24.609375,-107.578125
1157,24.609375,55.546875
1158,24.609375,-110.390625
1159,24.609375,87.890625
1160,24.609375,-103.359375
1161,24.609375,92.109375
1162,24.609375,52.734375
1163,24.609375,124.453125
1164,24.609375,54.140625
1165,24.609375,118.828125
1166,24.609375,123.046875
1167,24.609375,-82.265625
1168,24.609375,78.046875
1169,24.609375,-80.859375
1170,24.609375,125.859375
1171,24.609375,-97.734375
1172,24.609375,79.453125
1173,24.609375,-100.546875
1174,24.609375,75.234375
1175,24.609375,83.671875
1176,24.609375,56.953125
1177,24.609375,85.078125
1178,24.609375,73.828125
1179,24.609375,-101.953125
1180,24.609375,51.328125
1181,26.015625,55.546875
1182,26.015625,-100.546875
1183,26.015625,89.296875
1184,26.015625,-99.140625
1185,26.015625,83.671875
1186,26.015625,-103.359375
1187,26.015625,-111.796875
1188,26.015625,82.265625
1189,26.015625,-101.953125
1190,26.015625,-80.859375
1191,26.015625,-107.578125
1192,26.015625,56.953125
1193,26.015625,-108.984375
1194,26.015625,-97.734375
1195,26.015625,-79.453125
1196,26.015625,87.890625
1197,26.015625,-82.265625
1198,26.015625,76.640625
1199,26.015625,127.265625
1200,26.015625,92.109375
1201,26.015625,120.234375
1202,26.015625,78.046875
1203,26.015625,72.421875
1204,26.015625,-104.765625
1205,26.015625,75.234375
1206,26.015625,128.671875
1207,27.421875,128.671875
1208,27.421875,-80.859375
1209,27.421875,-79.453125
1210,27.421875,127.265625
1211,27.421875,-104.765625
1212,27.421875,92.109375
1213,27.421875,-107.578125
1214,27.421875,-106.171875
1215,27.421875,89.296875
1216,27.421875,80.859375
1217,27.421875,75.234375
1218,27.421875,-97.734375
1219,27.421875,90.703125
1220,27.421875,-101.953125
1221,27.421875,-82.265625
1222,27.421875,-108.984375
1223,27.421875,-99.140625
1224,27.421875,-110.390625
1225,27.421875,142.734375
1226,27.421875,78.046875
1227,27.421875,73.828125
1228,27.421875,-113.203125
1229,27.421875,82.265625
1230,27.421875,76.640625
1231,27.421875,86.484375
1232,27.421875,-16.171875
1233,27.421875,-17.578125
1234,27.421875,-14.765625
1235,27.421875,-100.546875
1236,28.828125,-82.265625
1237,28.828125,-80.859375
1238,28.828125,-17.578125
1239,28.828125,-16.171875
1240,28.828125,-104.765625
1241,28.828125,-106.171875
1242,28.828125,-97.734375
1243,28.828125,130.078125
1244,28.828125,-99.140625
1245,28.828125,128.671875
1246,28.828125,76.640625
1247,28.828125,-14.765625
1248,28.828125,-100.546875
1249,28.828125,75.234375
1250,28.828125,-96.328125
1251,28.828125,-107.578125
1252,28.828125,-13.359375
1253,28.828125,78.046875
1254,28.828125,-114.609375
1255,28.828125,-111.796875
1256,28.828125,-94.921875
1257,28.828125,-110.390625
1258,28.828125,-83.671875
1259,28.828125,-90.703125
1260,28.828125,-89.296875
1261,28.828125,34.453125
1262,30.234375,-90.703125
1263,30.234375,-99.140625
1264,30.234375,-94.921875
1265,30.234375,-97.734375
1266,30.234375,-104.765625
1267,30.234375,34.453125
1268,30.234375,-80.859375
1269,30.234375,-96.328125
1270,30.234375,-83.671875
1271,30.234375,-82.265625
1272,30.234375,-110.390625
1273,30.234375,-106.171875
1274,30.234375,-85.078125
1275,30.234375,79.453125
1276,30.234375,35.859375
1277,30.234375,72.421875
1278,30.234375,-93.515625
1279,30.234375,78.046875
1280,30.234375,-89.296875
1281,30.234375,31.640625
1282,30.234375,130.078125
1283,30.234375,-92.109375
1284,30.234375,76.640625
1285,3.515625,-72.421875
1286,3.515625,35.859375
1287,3.515625,113.203125
1288,3.515625,-73.828125
1289,3.515625,-59.765625
1290,3.515625,100.546875
1291,3.515625,116.015625
1292,3.515625,34.453125
1293,3.515625,33.046875
1294,3.515625,114.609375
1295,30.234375,-100.546875
1296,30.234375,-107.578125
1297,30.234375,-111.796875
1298,30.234375,75.234375
1299,30.234375,-86.484375
1300,30.234375,71.015625
1301,30.234375,-103.359375
1302,30.234375,-87.890625
1303,30.234375,73.828125
1304,30.234375,131.484375
1305,30.234375,104.765625
1306,30.234375,120.234375
1307,30.234375,30.234375
1308,30.234375,-113.203125
1309,30.234375,-101.953125
1310,31.640625,-83.671875
1311,31.640625,-90.703125
1312,31.640625,35.859375
1313,31.640625,-86.484375
1314,31.640625,-110.390625
1315,31.640625,-85.078125
1316,31.640625,-87.890625
1317,31.640625,-89.296875
1318,31.640625,-92.109375
1319,31.640625,-97.734375
1320,31.640625,-114.609375
1321,31.640625,76.640625
1322,31.640625,34.453125
1323,31.640625,-93.515625
1324,31.640625,-100.546875
1325,31.640625,-82.265625
1326,31.640625,73.828125
1327,31.640625,-99.140625
1328,31.640625,-106.171875
1329,31.640625,-96.328125
1330,31.640625,130.078125
1331,31.640625,-80.859375
1332,31.640625,-111.796875
1333,31.640625,121.640625
1334,31.640625,-108.984375
1335,31.640625,-94.921875
1336,31.640625,75.234375
1337,31.640625,131.484375
1338,31.640625,-116.015625
1339,31.640625,-103.359375
1340,31.640625,-107.578125
1341,31.640625,-101.953125
1342,31.640625,-113.203125
1343,31.640625,-65.390625
1344,31.640625,-104.765625
1345,33.046875,-89.296875
1346,33.046875,-90.703125
1347,33.046875,-108.984375
1348,33.046875,-106.171875
1349,33.046875,-86.484375
1350,33.046875,-100.546875
1351,33.046875,-97.734375
1352,33.046875,-93.515625
1353,33.046875,-94.921875
1354,33.046875,-110.390625
1355,33.046875,-83.671875
1356,33.046875,35.859375
1357,33.046875,34.453125
1358,33.046875,-104.765625
1359,33.046875,-80.859375
1360,33.046875,-111.796875
1361,33.046875,-85.078125
1362,33.046875,-96.328125
1363,33.046875,-63.984375
1364,33.046875,-82.265625
1365,33.046875,-99.140625
1366,33.046875,131.484375
1367,33.046875,-87.890625
1368,33.046875,118.828125
1369,33.046875,130.078125
1370,33.046875,-92.109375
1371,33.046875,-117.421875
1372,33.046875,-116.015625
1373,33.046875,-114.609375
1374,33.046875,-107.578125
1375,33.046875,128.671875
1376,33.046875,-16.171875
1377,33.046875,-17.578125
1378,33.046875,-79.453125
1379,33.046875,-101.953125
1380,33.046875,72.421875
1381,33.046875,-103.359375
1382,33.046875,132.890625
1383,33.046875,-113.203125
1384,33.046875,73.828125
1385,33.046875,139.921875
1386,33.046875,125.859375
1387,33.046875,134.296875
1388,33.046875,44.296875
1389,33.046875,-118.828125
1390,33.046875,10.546875
1391,33.046875,127.265625
1392,33.046875,135.703125
1393,34.453125,-83.671875
1394,34.453125,-111.796875
1395,34.453125,-79.453125
1396,34.453125,130.078125
1397,34.453125,-117.421875
1398,34.453125,-85.078125
1399,34.453125,135.703125
1400,34.453125,-118.828125
1401,34.453125,-87.890625
1402,34.453125,-116.015625
1403,34.453125,-86.484375
1404,34.453125,-113.203125
1405,34.453125,-94.921875
1406,34.453125,131.484375
1407,34.453125,10.546875
1408,34.453125,132.890625
1409,34.453125,-82.265625
1410,34.453125,-96.328125
1411,34.453125,-80.859375
1412,34.453125,-89.296875
1413,34.453125,-97.734375
1414,34.453125,-90.703125
1415,34.453125,-101.953125
1416,34.453125,-92.109375
1417,34.453125,134.296875
1418,34.453125,73.828125
1419,34.453125,-78.046875
1420,34.453125,-99.140625
1421,34.453125,-110.390625
1422,34.453125,-100.546875
1423,34.453125,-93.515625
1424,34.453125,35.859375
1425,34.453125,139.921875
1426,34.453125,-104.765625
1427,34.453125,-120.234375
1428,34.453125,-103.359375
1429,34.453125,-107.578125
1430,34.453125,128.671875
1431,34.453125,-114.609375
1432,34.453125,137.109375
1433,34.453125,127.265625
1434,34.453125,-106.171875
1435,34.453125,138.515625
1436,34.453125,-76.640625
1437,34.453125,125.859375
1438,34.453125,26.015625
1439,34.453125,24.609375
1440,35.859375,137.109375
1441,35.859375,-90.703125
1442,35.859375,128.671875
1443,35.859375,139.921875
1444,35.859375,-80.859375
1445,35.859375,138.515625
1446,35.859375,-89.296875
1447,35.859375,-82.265625
1448,35.859375,-92.109375
1449,35.859375,-120.234375
1450,35.859375,26.015625
1451,35.859375,-114.609375
1452,35.859375,-106.171875
1453,35.859375,134.296875
1454,35.859375,127.265625
1455,35.859375,-97.734375
1456,35.859375,-79.453125
1457,35.859375,-85.078125
1458,35.859375,-94.921875
1459,35.859375,132.890625
1460,35.859375,-83.671875
1461,35.859375,135.703125
1462,35.859375,-87.890625
1463,35.859375,-99.140625
1464,35.859375,-103.359375
1465,35.859375,-86.484375
1466,35.859375,24.609375
1467,35.859375,-101.953125
1468,35.859375,-111.796875
1469,35.859375,-76.640625
1470,35.859375,-96.328125
1471,35.859375,10.546875
1472,35.859375,-100.546875
1473,35.859375,-78.046875
1474,35.859375,-93.515625
1475,35.859375,-118.828125
1476,35.859375,23.203125
1477,35.859375,-108.984375
1478,35.859375,-110.390625
1479,35.859375,-104.765625
1480,35.859375,-107.578125
1481,35.859375,-117.421875
1482,35.859375,125.859375
1483,35.859375,11.953125
1484,35.859375,-121.640625
1485,35.859375,141.328125
1486,35.859375,130.078125
1487,35.859375,-116.015625
1488,35.859375,14.765625
1489,35.859375,-75.234375
1490,35.859375,-4.921875
1491,35.859375,33.046875
1492,35.859375,-6.328125
1493,35.859375,35.859375
1494,35.859375,30.234375
1495,35.859375,34.453125
1496,35.859375,27.421875
1497,35.859375,31.640625
1498,35.859375,28.828125
1499,35.859375,9.140625
1500,35.859375,21.796875
1501,37.265625,138.515625
1502,37.265625,139.921875
1503,37.265625,141.328125
1504,37.265625,137.109375
1505,37.265625,-120.234375
1506,37.265625,-90.703125
1507,37.265625,-79.453125
1508,37.265625,33.046875
1509,37.265625,-86.484375
1510,37.265625,-87.890625
1511,37.265625,-94.921875
1512,37.265625,-93.515625
1513,37.265625,-82.265625
1514,37.265625,-6.328125
1515,37.265625,-80.859375
1516,37.265625,-118.828125
1517,37.265625,35.859375
1518,37.265625,-4.921875
1519,37.265625,31.640625
1520,37.265625,30.234375
1521,37.265625,-83.671875
1522,37.265625,10.546875
1523,37.265625,-121.640625
1524,37.265625,-85.078125
1525,37.265625,-78.046875
1526,37.265625,-117.421875
1527,37.265625,21.796875
1528,37.265625,24.609375
1529,37.265625,-89.296875
1530,37.265625,-76.640625
1531,37.265625,28.828125
1532,37.265625,27.421875
1533,37.265625,-97.734375
1534,37.265625,34.453125
1535,37.265625,23.203125
1536,37.265625,-107.578125
1537,37.265625,37.265625
1538,37.265625,-92.109375
1539,37.265625,-3.515625
1540,37.265625,-108.984375
1541,37.265625,14.765625
1542,37.265625,-96.328125
1543,37.265625,-2.109375
1544,37.265625,127.265625
1545,37.265625,128.671875
1546,37.265625,11.953125
1547,37.265625,-100.546875
1548,37.265625,26.015625
1549,37.265625,38.671875
1550,37.265625,-106.171875
1551,37.265625,-113.203125
1552,37.265625,-7.734375
1553,37.265625,41.484375
1554,37.265625,-9.140625
1555,37.265625,9.140625
1556,37.265625,40.078125
1557,37.265625,-104.765625
1558,37.265625,13.359375
1559,37.265625,125.859375
1560,37.265625,-101.953125
1561,37.265625,-123.046875
1562,37.265625,-0.703125
1563,37.265625,-99.140625
1564,37.265625,-111.796875
1565,37.265625,20.390625
1566,37.265625,-75.234375
1567,37.265625,-26.015625
1568,37.265625,44.296875
1569,37.265625,-24.609375
1570,38.671875,14.765625
1571,38.671875,-3.515625
1572,38.671875,-85.078125
1573,38.671875,-121.640625
1574,38.671875,23.203125
1575,38.671875,-87.890625
1576,38.671875,41.484375
1577,38.671875,139.921875
1578,38.671875,21.796875
1579,38.671875,-82.265625
1580,38.671875,-120.234375
1581,38.671875,33.046875
1582,38.671875,-0.703125
1583,38.671875,138.515625
1584,38.671875,-123.046875
1585,38.671875,16.171875
1586,38.671875,-80.859375
1587,38.671875,-89.296875
1588,38.671875,127.265625
1589,38.671875,-100.546875
1590,38.671875,128.671875
1591,38.671875,141.328125
1592,38.671875,-4.921875
1593,38.671875,-86.484375
1594,38.671875,13.359375
1595,38.671875,30.234375
1596,38.671875,-76.640625
1597,38.671875,-7.734375
1598,38.671875,-9.140625
1599,38.671875,-83.671875
1600,38.671875,40.078125
1601,38.671875,-78.046875
1602,38.671875,-111.796875
1603,38.671875,-96.328125
1604,38.671875,-79.453125
1605,38.671875,-103.359375
1606,38.671875,11.953125
1607,38.671875,35.859375
1608,38.671875,37.265625
1609,38.671875,28.828125
1610,38.671875,31.640625
1611,38.671875,-2.109375
1612,38.671875,-94.921875
1613,38.671875,24.609375
1614,38.671875,-97.734375
1615,38.671875,-75.234375
1616,38.671875,27.421875
1617,38.671875,-92.109375
1618,38.671875,-6.328125
1619,38.671875,-90.703125
1620,38.671875,-117.421875
1621,38.671875,-93.515625
1622,38.671875,20.390625
1623,38.671875,-101.953125
1624,38.671875,-104.765625
1625,38.671875,34.453125
1626,38.671875,-99.140625
1627,38.671875,38.671875
1628,38.671875,-113.203125
1629,38.671875,-108.984375
1630,38.671875,26.015625
1631,38.671875,-107.578125
1632,38.671875,42.890625
1633,38.671875,44.296875
1634,38.671875,-106.171875
1635,38.671875,-27.421875
1636,38.671875,2.109375
1637,38.671875,0.703125
1638,38.671875,9.140625
1639,38.671875,17.578125
1640,38.671875,7.734375
1641,38.671875,-124.453125
1642,38.671875,-110.390625
1643,38.671875,-114.609375
1644,38.671875,-73.828125
1645,40.078125,141.328125
1646,40.078125,-124.453125
1647,40.078125,-85.078125
1648,40.078125,23.203125
1649,40.078125,-76.640625
1650,40.078125,9.140625
1651,40.078125,-83.671875
1652,40.078125,3.515625
1653,40.078125,-75.234375
1654,40.078125,-100.546875
1655,40.078125,-97.734375
1656,40.078125,-78.046875
1657,40.078125,27.421875
1658,40.078125,37.265625
1659,40.078125,139.921875
1660,40.078125,-9.140625
1661,40.078125,-2.109375
1662,40.078125,-7.734375
1663,40.078125,-80.859375
1664,40.078125,-87.890625
1665,40.078125,-0.703125
1666,40.078125,-94.921875
1667,40.078125,16.171875
1668,40.078125,-123.046875
1669,40.078125,-104.765625
1670,40.078125,7.734375
1671,40.078125,-107.578125
1672,40.078125,20.390625
1673,40.078125,-120.234375
1674,40.078125,-86.484375
1675,40.078125,-93.515625
1676,40.078125,30.234375
1677,40.078125,34.453125
1678,40.078125,-89.296875
1679,40.078125,-6.328125
1680,40.078125,-79.453125
1681,40.078125,28.828125
1682,40.078125,-90.703125
1683,40.078125,21.796875
1684,40.078125,2.109375
1685,40.078125,-82.265625
1686,40.078125,-121.640625
1687,40.078125,-96.328125
1688,40.078125,-92.109375
1689,40.078125,-99.140625
1690,40.078125,-3.515625
1691,40.078125,44.296875
1692,40.078125,31.640625
1693,40.078125,-118.828125
1694,40.078125,33.046875
1695,40.078125,35.859375
1696,40.078125,26.015625
1697,40.078125,-106.171875
1698,40.078125,-111.796875
1699,40.078125,-4.921875
1700,40.078125,142.734375
1701,40.078125,38.671875
1702,40.078125,42.890625
1703,40.078125,41.484375
1704,40.078125,-110.390625
1705,40.078125,-73.828125
1706,40.078125,-103.359375
1707,40.078125,40.078125
1708,40.078125,17.578125
1709,40.078125,4.921875
1710,40.078125,18.984375
1711,40.078125,116.015625
1712,4.921875,103.359375
1713,4.921875,-75.234375
1714,4.921875,-61.171875
1715,4.921875,100.546875
1716,4.921875,-73.828125
1717,4.921875,118.828125
1718,4.921875,101.953125
1719,4.921875,114.609375
1720,4.921875,97.734375
1721,4.921875,117.421875
1722,4.921875,-72.421875
1723,4.921875,-76.640625
1724,4.921875,-59.765625
1725,4.921875,116.015625
1726,4.921875,-2.109375
1727,40.078125,24.609375
1728,40.078125,14.765625
1729,40.078125,0.703125
1730,40.078125,-108.984375
1731,40.078125,-101.953125
1732,40.078125,72.421875
1733,40.078125,-117.421875
1734,40.078125,-114.609375
1735,40.078125,73.828125
1736,40.078125,13.359375
1737,40.078125,-72.421875
1738,41.484375,-73.828125
1739,41.484375,139.921875
1740,41.484375,-7.734375
1741,41.484375,-96.328125
1742,41.484375,-99.140625
1743,41.484375,-111.796875
1744,41.484375,-75.234375
1745,41.484375,28.828125
1746,41.484375,24.609375
1747,41.484375,-72.421875
1748,41.484375,30.234375
1749,41.484375,-80.859375
1750,41.484375,17.578125
1751,41.484375,-79.453125
1752,41.484375,16.171875
1753,41.484375,-124.453125
1754,41.484375,-0.703125
1755,41.484375,-76.640625
1756,41.484375,9.140625
1757,41.484375,-82.265625
1758,41.484375,21.796875
1759,41.484375,-90.703125
1760,41.484375,-89.296875
1761,41.484375,-78.046875
1762,41.484375,141.328125
1763,41.484375,14.765625
1764,41.484375,-83.671875
1765,41.484375,-86.484375
1766,41.484375,33.046875
1767,41.484375,-3.515625
1768,41.484375,-116.015625
1769,41.484375,7.734375
1770,41.484375,0.703125
1771,41.484375,34.453125
1772,41.484375,-103.359375
1773,41.484375,-85.078125
1774,41.484375,26.015625
1775,41.484375,40.078125
1776,41.484375,-6.328125
1777,41.484375,-2.109375
1778,41.484375,23.203125
1779,41.484375,31.640625
1780,41.484375,-87.890625
1781,41.484375,-4.921875
1782,41.484375,-92.109375
1783,41.484375,-93.515625
1784,41.484375,-9.140625
1785,41.484375,-97.734375
1786,41.484375,35.859375
1787,41.484375,18.984375
1788,41.484375,37.265625
1789,41.484375,72.421875
1790,41.484375,-121.640625
1791,41.484375,20.390625
1792,41.484375,38.671875
1793,41.484375,-117.421875
1794,41.484375,13.359375
1795,41.484375,42.890625
1796,41.484375,-94.921875
1797,41.484375,-114.609375
1798,41.484375,-100.546875
1799,41.484375,-107.578125
1800,41.484375,-123.046875
1801,41.484375,27.421875
1802,41.484375,-104.765625
1803,41.484375,-101.953125
1804,41.484375,41.484375
1805,41.484375,2.109375
1806,41.484375,-110.390625
1807,41.484375,-69.609375
1808,41.484375,76.640625
1809,41.484375,-106.171875
1810,41.484375,-71.015625
1811,41.484375,75.234375
1812,41.484375,11.953125
1813,41.484375,-108.984375
1814,41.484375,3.515625
1815,41.484375,73.828125
1816,41.484375,-118.828125
1817,41.484375,142.734375
1818,41.484375,48.515625
1819,41.484375,78.046875
1820,41.484375,-120.234375
1821,42.890625,-87.890625
1822,42.890625,-83.671875
1823,42.890625,-72.421875
1824,42.890625,-92.109375
1825,42.890625,-89.296875
1826,42.890625,24.609375
1827,42.890625,-121.640625
1828,42.890625,-6.328125
1829,42.890625,-9.140625
1830,42.890625,-3.515625
1831,42.890625,11.953125
1832,42.890625,-82.265625
1833,42.890625,-71.015625
1834,42.890625,-85.078125
1835,42.890625,14.765625
1836,42.890625,-75.234375
1837,42.890625,-73.828125
1838,42.890625,-79.453125
1839,42.890625,78.046875
1840,42.890625,-4.921875
1841,42.890625,-96.328125
1842,42.890625,-86.484375
1843,42.890625,-78.046875
1844,42.890625,-104.765625
1845,42.890625,73.828125
1846,42.890625,-90.703125
1847,42.890625,-94.921875
1848,42.890625,-97.734375
1849,42.890625,142.734375
1850,42.890625,-7.734375
1851,42.890625,26.015625
1852,42.890625,18.984375
1853,42.890625,9.140625
1854,42.890625,2.109375
1855,42.890625,3.515625
1856,42.890625,20.390625
1857,42.890625,75.234375
1858,42.890625,-2.109375
1859,42.890625,-93.515625
1860,42.890625,0.703125
1861,42.890625,-123.046875
1862,42.890625,139.921875
1863,42.890625,23.203125
1864,42.890625,-110.390625
1865,42.890625,21.796875
1866,42.890625,-113.203125
1867,42.890625,-114.609375
1868,42.890625,13.359375
1869,42.890625,-111.796875
1870,42.890625,27.421875
1871,42.890625,48.515625
1872,42.890625,141.328125
1873,42.890625,-76.640625
1874,42.890625,76.640625
1875,42.890625,-101.953125
1876,42.890625,-0.703125
1877,42.890625,130.078125
1878,42.890625,10.546875
1879,42.890625,-120.234375
1880,42.890625,72.421875
1881,42.890625,-80.859375
1882,42.890625,47.109375
1883,42.890625,17.578125
1884,42.890625,144.140625
1885,42.890625,131.484375
1886,42.890625,-106.171875
1887,42.890625,132.890625
1888,42.890625,-108.984375
1889,42.890625,-103.359375
1890,42.890625,134.296875
1891,42.890625,44.296875
1892,42.890625,16.171875
1893,42.890625,-124.453125
1894,42.890625,6.328125
1895,42.890625,-116.015625
1896,42.890625,45.703125
1897,42.890625,145.546875
1898,42.890625,4.921875
1899,42.890625,-100.546875
1900,42.890625,-99.140625
1901,42.890625,28.828125
1902,42.890625,-107.578125
1903,42.890625,-65.390625
1904,42.890625,40.078125
1905,42.890625,7.734375
1906,42.890625,104.765625
1907,44.296875,0.703125
1908,44.296875,20.390625
1909,44.296875,10.546875
1910,44.296875,3.515625
1911,44.296875,13.359375
1912,44.296875,-116.015625
1913,44.296875,-2.109375
1914,44.296875,-111.796875
1915,44.296875,-72.421875
1916,44.296875,-83.671875
1917,44.296875,27.421875
1918,44.296875,-85.078125
1919,44.296875,-7.734375
1920,44.296875,-96.328125
1921,44.296875,23.203125
1922,44.296875,-87.890625
1923,44.296875,2.109375
1924,44.296875,-79.453125
1925,44.296875,24.609375
1926,44.296875,26.015625
1927,44.296875,-89.296875
1928,44.296875,-80.859375
1929,44.296875,-71.015625
1930,44.296875,142.734375
1931,44.296875,-86.484375
1932,44.296875,6.328125
1933,44.296875,11.953125
1934,44.296875,21.796875
1935,44.296875,-76.640625
1936,44.296875,-90.703125
1937,44.296875,141.328125
1938,44.296875,4.921875
1939,44.296875,-0.703125
1940,44.296875,-75.234375
1941,44.296875,40.078125
1942,44.296875,-6.328125
1943,44.296875,-73.828125
1944,44.296875,144.140625
1945,44.296875,28.828125
1946,44.296875,-94.921875
1947,44.296875,-93.515625
1948,44.296875,-69.609375
1949,44.296875,-65.390625
1950,44.296875,-97.734375
1951,44.296875,7.734375
1952,44.296875,16.171875
1953,44.296875,-92.109375
1954,44.296875,-114.609375
1955,44.296875,-124.453125
1956,44.296875,-103.359375
1957,44.296875,-100.546875
1958,44.296875,135.703125
1959,44.296875,-117.421875
1960,44.296875,-123.046875
1961,44.296875,145.546875
1962,44.296875,44.296875
1963,44.296875,-118.828125
1964,44.296875,131.484375
1965,44.296875,-82.265625
1966,44.296875,-99.140625
1967,44.296875,-104.765625
1968,44.296875,47.109375
1969,44.296875,42.890625
1970,44.296875,38.671875
1971,44.296875,-78.046875
1972,44.296875,-113.203125
1973,44.296875,-107.578125
1974,44.296875,132.890625
1975,44.296875,-121.640625
1976,44.296875,41.484375
1977,44.296875,14.765625
1978,44.296875,9.140625
1979,44.296875,-120.234375
1980,44.296875,-68.203125
1981,44.296875,-106.171875
1982,44.296875,-66.796875
1983,44.296875,-63.984375
1984,44.296875,-101.953125
1985,44.296875,110.390625
1986,44.296875,-108.984375
1987,44.296875,37.265625
1988,44.296875,18.984375
1989,44.296875,-62.578125
1990,44.296875,106.171875
1991,45.703125,-93.515625
1992,45.703125,-65.390625
1993,45.703125,26.015625
1994,45.703125,-92.109375
1995,45.703125,18.984375
1996,45.703125,9.140625
1997,45.703125,41.484375
1998,45.703125,-76.640625
1999,45.703125,21.796875
2000,45.703125,7.734375
2001,45.703125,2.109375
2002,45.703125,-85.078125
2003,45.703125,-123.046875
2004,45.703125,110.390625
2005,45.703125,38.671875
2006,45.703125,24.609375
2007,45.703125,141.328125
2008,45.703125,23.203125
2009,45.703125,11.953125
2010,45.703125,4.921875
2011,45.703125,-73.828125
2012,45.703125,37.265625
2013,45.703125,-90.703125
2014,45.703125,-69.609375
2015,45.703125,-75.234375
2016,45.703125,0.703125
2017,45.703125,-89.296875
2018,45.703125,10.546875
2019,45.703125,-0.703125
2020,45.703125,28.828125
2021,45.703125,-79.453125
2022,45.703125,-94.921875
2023,45.703125,6.328125
2024,45.703125,3.515625
2025,45.703125,-117.421875
2026,45.703125,20.390625
2027,45.703125,-110.390625
2028,45.703125,17.578125
2029,45.703125,-63.984375
2030,45.703125,27.421875
2031,45.703125,-62.578125
2032,45.703125,-66.796875
2033,45.703125,-83.671875
2034,45.703125,16.171875
2035,45.703125,132.890625
2036,45.703125,14.765625
2037,45.703125,106.171875
2038,45.703125,13.359375
2039,45.703125,42.890625
2040,45.703125,-87.890625
2041,45.703125,40.078125
2042,45.703125,-86.484375
2043,45.703125,-72.421875
2044,45.703125,-121.640625
2045,45.703125,-113.203125
2046,45.703125,-97.734375
2047,45.703125,142.734375
2048,45.703125,-68.203125
2049,45.703125,-96.328125
2050,45.703125,-108.984375
2051,45.703125,-118.828125
2052,45.703125,-80.859375
2053,45.703125,113.203125
2054,45.703125,-78.046875
2055,45.703125,-71.015625
2056,45.703125,-124.453125
2057,45.703125,-99.140625
2058,45.703125,-61.171875
2059,45.703125,-114.609375
2060,45.703125,-120.234375
2061,45.703125,-106.171875
2062,45.703125,-111.796875
2063,45.703125,-82.265625
2064,45.703125,107.578125
2065,45.703125,108.984375
2066,45.703125,116.015625
2067,45.703125,134.296875
2068,45.703125,114.609375
2069,45.703125,-59.765625
2070,45.703125,-107.578125
